"modifier_code","name","kana","category","valid_from","valid_to","change_type","raw_record"
"","皸裂性","クンレツセイ","0","","27000217","0","IjAiLCJaIiwiNTA1MCIsIiIsIiIsIjMiLCLnmrjoo4LmgKciLCIiLCI2Iiwi44Kv44Oz44Os44OE44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMjE3IiwiMzU5OCIsIkE1MDAwMDAwIg=="
"","隅角","グウカク","0","","27000558","0","IjAiLCJaIiwiMTcxMyIsIiIsIiIsIjIiLCLpmoXop5IiLCIiLCI0Iiwi44Kw44Km44Kr44KvIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNTU4IiwiNDk2MSIsIkExMDAwMDAwIg=="
"","偶発性","グウハツセイ","0","","27000226","0","IjAiLCJaIiwiNDAxOSIsIiIsIiIsIjMiLCLlgbbnmbrmgKciLCIiLCI2Iiwi44Kw44Km44OP44OE44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMjI2IiwiMjAxNyIsIkE0MDAwMDAwIg=="
"","頚","ケイ","0","","27000561","0","IjAiLCJaIiwiMTAxOSIsIiIsIiIsIjEiLCLpoJoiLCIiLCIyIiwi44Kx44KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNTYxIiwiNDE2NyIsIkExMDAwMDAwIg=="
"","軽","ケイ","0","","27001556","0","IjAiLCJaIiwiNzAwNyIsIiIsIiIsIjEiLCLou70iLCIiLCIyIiwi44Kx44KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNTU2IiwiMEw1RyIsIkE3MDAwMDAwIg=="
"","頚管","ケイカン","0","","27001497","0","IjAiLCJaIiwiMTkxMCIsIiIsIiIsIjIiLCLpoJrnrqEiLCIiLCI0Iiwi44Kx44Kk44Kr44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNDk3IiwiNDk5MyIsIkExMDAwMDAwIg=="
"","頚肩","ケイケン","0","","27001498","0","IjAiLCJaIiwiMTAyMCIsIiIsIiIsIjIiLCLpoJrogqkiLCIiLCI0Iiwi44Kx44Kk44Kx44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNDk4IiwiNTAwMyIsIkExMDAwMDAwIg=="
"","経口摂取不良による","ケイコウセッシュフリョウニヨル","0","","27001812","0","IjAiLCJaIiwiNzI0NyIsIiIsIiIsIjkiLCLntYzlj6PmkYLlj5bkuI3oia/jgavjgojjgosiLCIiLCIxNSIsIuOCseOCpOOCs+OCpuOCu+ODg+OCt+ODpeODleODquODp+OCpuODi+ODqOODqyIsIiIsIjAiLCIwIiwiMjAwMzA0MDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAxODEyIiwiMUNBRCIsIkEzMDAwMDAwIg=="
"","脛骨","ケイコツ","0","","27001084","0","IjAiLCJaIiwiMTYxMyIsIiIsIiIsIjIiLCLohJvpqqgiLCIiLCI0Iiwi44Kx44Kk44Kz44OEIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMDg0IiwiMTkwNCIsIkExMDAwMDAwIg=="
"","脛骨遠位端","ケイコツエンイタン","0","","27001386","0","IjAiLCJaIiwiMTUzMiIsIiIsIiIsIjUiLCLohJvpqqjpgaDkvY3nq68iLCIiLCI5Iiwi44Kx44Kk44Kz44OE44Ko44Oz44Kk44K/44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzg2IiwiOUtIRyIsIkExMDAwMDAwIg=="
"","脛骨下端","ケイコツカタン","0","","27001384","0","IjAiLCJaIiwiMTUzMyIsIiIsIiIsIjQiLCLohJvpqqjkuIvnq68iLCIiLCI3Iiwi44Kx44Kk44Kz44OE44Kr44K/44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzg0IiwiMjVWRiIsIkExMDAwMDAwIg=="
"","脛骨顆部","ケイコツカブ","0","","27001383","0","IjAiLCJaIiwiMTU0MCIsIiIsIiIsIjQiLCLohJvpqqjpoYbpg6giLCIiLCI2Iiwi44Kx44Kk44Kz44OE44Kr44OWIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzgzIiwiNkhHSyIsIkExMDAwMDAwIg=="
"","脛骨外顆","ケイコツガイカ","0","","27001385","0","IjAiLCJaIiwiMTUzNCIsIiIsIiIsIjQiLCLohJvpqqjlpJbpoYYiLCIiLCI3Iiwi44Kx44Kk44Kz44OE44Ks44Kk44KrIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzg1IiwiOEMxMCIsIkExMDAwMDAwIg=="
"","脛骨近位端","ケイコツキンイタン","0","","27001382","0","IjAiLCJaIiwiMTUzNiIsIiIsIiIsIjUiLCLohJvpqqjov5HkvY3nq68iLCIiLCI5Iiwi44Kx44Kk44Kz44OE44Kt44Oz44Kk44K/44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzgyIiwiNlVROCIsIkExMDAwMDAwIg=="
"","脛骨結節部","ケイコツケッセツブ","0","","27001381","0","IjAiLCJaIiwiMTUzNSIsIiIsIiIsIjUiLCLohJvpqqjntZDnr4Dpg6giLCIiLCI5Iiwi44Kx44Kk44Kz44OE44Kx44OD44K744OE44OWIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzgxIiwiODdVMCIsIkExMDAwMDAwIg=="
"","脛骨高原","ケイコツコウゲン","0","","27001380","0","IjAiLCJaIiwiMTU0MSIsIiIsIiIsIjQiLCLohJvpqqjpq5jljp8iLCIiLCI4Iiwi44Kx44Kk44Kz44OE44Kz44Km44Ky44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzgwIiwiOVRNVCIsIkExMDAwMDAwIg=="
"","脛骨骨幹部","ケイコツコッカンブ","0","","27001379","0","IjAiLCJaIiwiMTU0MiIsIiIsIiIsIjUiLCLohJvpqqjpqqjlubnpg6giLCIiLCI5Iiwi44Kx44Kk44Kz44OE44Kz44OD44Kr44Oz44OWIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzc5IiwiM1ZEOSIsIkExMDAwMDAwIg=="
"","脛骨神経","ケイコツシンケイ","0","","27001085","0","IjAiLCJaIiwiMTQyNSIsIiIsIiIsIjQiLCLohJvpqqjnpZ7ntYwiLCIiLCI4Iiwi44Kx44Kk44Kz44OE44K344Oz44Kx44KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMDg1IiwiNTEwNCIsIkExMDAwMDAwIg=="
"","脛骨上端","ケイコツジョウタン","0","","27001378","0","IjAiLCJaIiwiMTUzNyIsIiIsIiIsIjQiLCLohJvpqqjkuIrnq68iLCIiLCI5Iiwi44Kx44Kk44Kz44OE44K444On44Km44K/44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzc4IiwiNE5TRSIsIkExMDAwMDAwIg=="
"","脛骨前結節","ケイコツゼンケッセツ","0","","27001377","0","IjAiLCJaIiwiMTUzOCIsIiIsIiIsIjUiLCLohJvpqqjliY3ntZDnr4AiLCIiLCIxMCIsIuOCseOCpOOCs+ODhOOCvOODs+OCseODg+OCu+ODhCIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMTM3NyIsIjYzTksiLCJBMTAwMDAwMCI="
"","脛骨粗面","ケイコツソメン","0","","27001848","0","IjAiLCJaIiwiNzI5MiIsIiIsIiIsIjQiLCLohJvpqqjnspfpnaIiLCIiLCI3Iiwi44Kx44Kk44Kz44OE44K944Oh44OzIiwiIiwiMCIsIjAiLCIyMDA0MDYwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4NDgiLCI1S045IiwiQTEwMDAwMDAi"
"","脛骨内顆","ケイコツナイカ","0","","27001470","0","IjAiLCJaIiwiMTk3MiIsIiIsIiIsIjQiLCLohJvpqqjlhoXpoYYiLCIiLCI3Iiwi44Kx44Kk44Kz44OE44OK44Kk44KrIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNDcwIiwiNEc5MyIsIkExMDAwMDAwIg=="
"","脛骨隆起部","ケイコツリュウキブ","0","","27001376","0","IjAiLCJaIiwiMTUzOSIsIiIsIiIsIjUiLCLohJvpqqjpmobotbfpg6giLCIiLCI5Iiwi44Kx44Kk44Kz44OE44Oq44Ol44Km44Kt44OWIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzc2IiwiMERBNyIsIkExMDAwMDAwIg=="
"","形質転換","ケイシツテンカン","0","","27002329","0","IjAiLCJaIiwiNzU2MCIsIiIsIiIsIjQiLCLlvaLos6rou6Lmj5siLCIiLCI4Iiwi44Kx44Kk44K344OE44OG44Oz44Kr44OzIiwiIiwiMCIsIjAiLCIyMDIxMDYwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIzMjkiLCIwNkZRIiwiQTUwMDAwMDAi"
"","軽症","ケイショウ","0","","27001375","0","IjAiLCJaIiwiNzAwOCIsIiIsIiIsIjIiLCLou73nl4ciLCIiLCI1Iiwi44Kx44Kk44K344On44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzc1IiwiOFZMNSIsIkE3MDAwMDAwIg=="
"","頚神経叢","ケイシンケイソウ","0","","27001499","0","IjAiLCJaIiwiMTQyNiIsIiIsIiIsIjQiLCLpoJrnpZ7ntYzlj6IiLCIiLCI4Iiwi44Kx44Kk44K344Oz44Kx44Kk44K944KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNDk5IiwiNTEwNSIsIkExMDAwMDAwIg=="
"","痙性","ケイセイ","0","","27000215","0","IjAiLCJaIiwiNTA1NSIsIiIsIiIsIjIiLCLnl5nmgKciLCIiLCI0Iiwi44Kx44Kk44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMjE1IiwiMTAwOCIsIkE1MDAwMDAwIg=="
"","形成不良性","ケイセイフリョウセイ","0","","27001557","0","IjAiLCJaIiwiMzA0MyIsIiIsIiIsIjUiLCLlvaLmiJDkuI3oia/mgKciLCIiLCIxMCIsIuOCseOCpOOCu+OCpOODleODquODp+OCpuOCu+OCpCIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMTU1NyIsIjU4OUoiLCJBMzAwMDAwMCI="
"","頚椎","ケイツイ","0","","27000562","0","IjAiLCJaIiwiMTYxNCIsIiIsIiIsIjIiLCLpoJrmpI4iLCIiLCI0Iiwi44Kx44Kk44OE44KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNTYyIiwiMTEzNCIsIkExMDAwMDAwIg=="
"","頚椎棘突起","ケイツイキョクトッキ","0","","27001558","0","IjAiLCJaIiwiMTM3OCIsIiIsIiIsIjUiLCLpoJrmpI7mo5jnqoHotbciLCIiLCIxMCIsIuOCseOCpOODhOOCpOOCreODp+OCr+ODiOODg+OCrSIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMTU1OCIsIjNNQTkiLCJBMTAwMDAwMCI="
"","頚椎椎弓","ケイツイツイキュウ","0","","27001559","0","IjAiLCJaIiwiMTM3NyIsIiIsIiIsIjQiLCLpoJrmpI7mpI7lvJMiLCIiLCI5Iiwi44Kx44Kk44OE44Kk44OE44Kk44Kt44Ol44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNTU5IiwiMVBWSiIsIkExMDAwMDAwIg=="
"","頚椎椎骨","ケイツイツイコツ","0","","27001560","0","IjAiLCJaIiwiMTM3NSIsIiIsIiIsIjQiLCLpoJrmpI7mpI7pqqgiLCIiLCI4Iiwi44Kx44Kk44OE44Kk44OE44Kk44Kz44OEIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNTYwIiwiMkpSUCIsIkExMDAwMDAwIg=="
"","頚椎椎体","ケイツイツイタイ","0","","27001561","0","IjAiLCJaIiwiMTM3NiIsIiIsIiIsIjQiLCLpoJrmpI7mpI7kvZMiLCIiLCI4Iiwi44Kx44Kk44OE44Kk44OE44Kk44K/44KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNTYxIiwiNzRSQSIsIkExMDAwMDAwIg=="
"","軽度","ケイド","0","","27000023","0","IjAiLCJaIiwiNzAwOSIsIiIsIiIsIjIiLCLou73luqYiLCIiLCIzIiwi44Kx44Kk44OJIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMDIzIiwiMjM1MyIsIkE3MDAwMDAwIg=="
"","頚動脈","ケイドウミャク","0","","27000563","0","IjAiLCJaIiwiMTMxNSIsIiIsIiIsIjMiLCLpoJrli5XohIgiLCIiLCI3Iiwi44Kx44Kk44OJ44Km44Of44Oj44KvIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNTYzIiwiMTk0NCIsIkExMDAwMDAwIg=="
"","頚動脈小体","ケイドウミャクショウタイ","0","","27000564","0","IjAiLCJaIiwiMTk3MyIsIiIsIiIsIjUiLCLpoJrli5XohIjlsI/kvZMiLCIiLCIxMiIsIuOCseOCpOODieOCpuODn+ODo+OCr+OCt+ODp+OCpuOCv+OCpCIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMDU2NCIsIjIwMjYiLCJBMTAwMDAwMCI="
"","脛腓関節","ケイヒカンセツ","0","","27001813","0","IjAiLCJaIiwiNzI2MCIsIiIsIiIsIjQiLCLohJvohZPplqLnr4AiLCIiLCI3Iiwi44Kx44Kk44OS44Kr44Oz44K744OEIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4MTMiLCI3UFEwIiwiQTEwMDAwMDAi"
"","頚部","ケイブ","0","","27000565","0","IjAiLCJaIiwiMTAyMSIsIiIsIiIsIjIiLCLpoJrpg6giLCIiLCIzIiwi44Kx44Kk44OWIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNTY1IiwiMTE4MSIsIkExMDAwMDAwIg=="
"","頚部食道","ケイブショクドウ","0","","27001504","0","IjAiLCJaIiwiMTIyMiIsIiIsIiIsIjQiLCLpoJrpg6jpo5/pgZMiLCIiLCI4Iiwi44Kx44Kk44OW44K344On44Kv44OJ44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNTA0IiwiNDE0MiIsIkExMDAwMDAwIg=="
"","頚部リンパ節","ケイブリンパセツ","0","","27001502","0","IjAiLCJaIiwiMTMxNiIsIiIsIiIsIjYiLCLpoJrpg6jjg6rjg7Pjg5Hnr4AiLCIiLCI4Iiwi44Kx44Kk44OW44Oq44Oz44OR44K744OEIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNTAyIiwiNTExOSIsIkExMDAwMDAwIg=="
"","頚部リンパ本幹","ケイブリンパホンカン","0","","27001503","0","IjAiLCJaIiwiMTMxNyIsIiIsIiIsIjciLCLpoJrpg6jjg6rjg7Pjg5HmnKzlubkiLCIiLCIxMCIsIuOCseOCpOODluODquODs+ODkeODm+ODs+OCq+ODsyIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMTUwMyIsIjUxMDgiLCJBMTAwMDAwMCI="
"","頚腕","ケイワン","0","","27000566","0","IjAiLCJaIiwiMTAyMyIsIiIsIiIsIjIiLCLpoJrohZUiLCIiLCI0Iiwi44Kx44Kk44Ov44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNTY2IiwiNDg0NCIsIkExMDAwMDAwIg=="
"","頚腕部","ケイワンブ","0","","27001373","0","IjAiLCJaIiwiMTExNCIsIiIsIiIsIjMiLCLpoJrohZXpg6giLCIiLCI1Iiwi44Kx44Kk44Ov44Oz44OWIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzczIiwiNVYzRiIsIkExMDAwMDAwIg=="
"","結核性","ケッカクセイ","0","","27000281","0","IjAiLCJaIiwiMzA0NCIsIiIsIiIsIjMiLCLntZDmoLjmgKciLCIiLCI2Iiwi44Kx44OD44Kr44Kv44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMjgxIiwiMTA5MSIsIkEzMDAwMDAwIg=="
"","結痂性","ケッカセイ","0","","27001562","0","IjAiLCJaIiwiNTA1NiIsIiIsIiIsIjMiLCLntZDnl4LmgKciLCIiLCI1Iiwi44Kx44OD44Kr44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNTYyIiwiNVZEUiIsIkE1MDAwMDAwIg=="
"","血管","ケッカン","0","","27000570","0","IjAiLCJaIiwiMTMxOCIsIiIsIiIsIjIiLCLooYDnrqEiLCIiLCI0Iiwi44Kx44OD44Kr44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNTcwIiwiNDE5NCIsIkExMDAwMDAwIg=="
"","血管拡張性","ケッカンカクチョウセイ","0","","27001563","0","IjAiLCJaIiwiMzA0NSIsIiIsIiIsIjUiLCLooYDnrqHmi6HlvLXmgKciLCIiLCIxMSIsIuOCseODg+OCq+ODs+OCq+OCr+ODgeODp+OCpuOCu+OCpCIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMTU2MyIsIjNKS0siLCJBMzAwMDAwMCI="
"","血管性","ケッカンセイ","0","","27001371","0","IjAiLCJaIiwiMzA0NiIsIiIsIiIsIjMiLCLooYDnrqHmgKciLCIiLCI2Iiwi44Kx44OD44Kr44Oz44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzcxIiwiMFA3MCIsIkEzMDAwMDAwIg=="
"","血行性","ケッコウセイ","0","","27000282","0","IjAiLCJaIiwiMzA0NyIsIiIsIiIsIjMiLCLooYDooYzmgKciLCIiLCI2Iiwi44Kx44OD44Kz44Km44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMjgyIiwiMzI0MSIsIkEzMDAwMDAwIg=="
"","血小板減少性","ケッショウバンゲンショウセイ","0","","27001564","0","IjAiLCJaIiwiMzA0OCIsIiIsIiIsIjYiLCLooYDlsI/mnb/muJvlsJHmgKciLCIiLCIxNCIsIuOCseODg+OCt+ODp+OCpuODkOODs+OCsuODs+OCt+ODp+OCpuOCu+OCpCIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMTU2NCIsIjE3Q1IiLCJBMzAwMDAwMCI="
"","血性","ケッセイ","0","","27002022","0","IjAiLCJaIiwiNzM5MCIsIiIsIiIsIjIiLCLooYDmgKciLCIiLCI0Iiwi44Kx44OD44K744KkIiwiIiwiMCIsIjAiLCIyMDEyMDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIwMjIiLCIwRjBWIiwiQTUwMDAwMDAi"
"","結節","ケッセツ","0","","27000567","0","IjAiLCJaIiwiNzE2MiIsIiIsIiIsIjIiLCLntZDnr4AiLCIiLCI0Iiwi44Kx44OD44K744OEIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDA1NjciLCIyODU4IiwiQTEwMDAwMDAi"
"","結節性","ケッセツセイ","0","","27000150","0","IjAiLCJaIiwiNTA1NyIsIiIsIiIsIjMiLCLntZDnr4DmgKciLCIiLCI2Iiwi44Kx44OD44K744OE44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMTUwIiwiMTA5MiIsIkE1MDAwMDAwIg=="
"","血栓性","ケッセンセイ","0","","27001370","0","IjAiLCJaIiwiMzA0OSIsIiIsIiIsIjMiLCLooYDmoJPmgKciLCIiLCI2Iiwi44Kx44OD44K744Oz44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzcwIiwiNU1ETiIsIkEzMDAwMDAwIg=="
"","結腸","ケッチョウ","0","","27000568","0","IjAiLCJaIiwiMTIyNCIsIiIsIiIsIjIiLCLntZDohbgiLCIiLCI1Iiwi44Kx44OD44OB44On44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNTY4IiwiMTY5NCIsIkExMDAwMDAwIg=="
"","結腸浸潤","ケッチョウシンジュン","0","","27002273","0","IjAiLCJaIiwiODI0NyIsIiIsIiIsIjQiLCLntZDohbjmtbjmvaQiLCIiLCIxMCIsIuOCseODg+ODgeODp+OCpuOCt+ODs+OCuOODpeODsyIsIiIsIjAiLCIwIiwiMjAxOTA2MDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAyMjczIiwiNkZDTSIsIkE4MDAwMDAwIg=="
"","血液","ケツエキ","0","","27001565","0","IjAiLCJaIiwiMTIyMyIsIiIsIiIsIjIiLCLooYDmtrIiLCIiLCI0Iiwi44Kx44OE44Ko44KtIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNTY1IiwiMDhBMyIsIkExMDAwMDAwIg=="
"","楔状骨","ケツジョウコツ","0","","27001074","0","IjAiLCJaIiwiNzI0MCIsIiIsIiIsIjMiLCLmpZTnirbpqqgiLCIiLCI3Iiwi44Kx44OE44K444On44Km44Kz44OEIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDEwNzQiLCI0NzgxIiwiQTEwMDAwMDAi"
"","結膜","ケツマク","0","","27000569","0","IjAiLCJaIiwiMTcxNCIsIiIsIiIsIjIiLCLntZDohpwiLCIiLCI0Iiwi44Kx44OE44Oe44KvIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNTY5IiwiMTMyNCIsIkExMDAwMDAwIg=="
"","嫌気性","ケンキセイ","0","","27001369","0","IjAiLCJaIiwiNTA1OCIsIiIsIiIsIjMiLCLlq4zmsJfmgKciLCIiLCI1Iiwi44Kx44Oz44Kt44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzY5IiwiOUJWQSIsIkE1MDAwMDAwIg=="
"","肩頚腕部","ケンケイワンブ","0","","27001566","0","IjAiLCJaIiwiMTExNSIsIiIsIiIsIjQiLCLogqnpoJrohZXpg6giLCIiLCI3Iiwi44Kx44Oz44Kx44Kk44Ov44Oz44OWIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNTY2IiwiNTczVCIsIkExMDAwMDAwIg=="
"","肩甲","ケンコウ","0","","27000574","0","IjAiLCJaIiwiNzE2MyIsIiIsIiIsIjIiLCLogqnnlLIiLCIiLCI0Iiwi44Kx44Oz44Kz44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDA1NzQiLCIzODE4IiwiQTEwMDAwMDAi"
"","肩甲下筋","ケンコウカキン","0","","27001567","0","IjAiLCJaIiwiMTE0NSIsIiIsIiIsIjQiLCLogqnnlLLkuIvnrYsiLCIiLCI3Iiwi44Kx44Oz44Kz44Km44Kr44Kt44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNTY3IiwiMzI4RCIsIkExMDAwMDAwIg=="
"","肩甲間筋","ケンコウカンキン","0","","27001568","0","IjAiLCJaIiwiMTE0NiIsIiIsIiIsIjQiLCLogqnnlLLplpPnrYsiLCIiLCI4Iiwi44Kx44Oz44Kz44Km44Kr44Oz44Kt44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNTY4IiwiN1BOUyIsIkExMDAwMDAwIg=="
"","肩甲挙筋","ケンコウキョキン","0","","27002026","0","IjAiLCJaIiwiNzM5NCIsIiIsIiIsIjQiLCLogqnnlLLmjJnnrYsiLCIiLCI4Iiwi44Kx44Oz44Kz44Km44Kt44On44Kt44OzIiwiIiwiMCIsIjAiLCIyMDEzMDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIwMjYiLCI3SDg3IiwiQTEwMDAwMDAi"
"","肩甲骨","ケンコウコツ","0","","27000575","0","IjAiLCJaIiwiMTYxNiIsIiIsIiIsIjMiLCLogqnnlLLpqqgiLCIiLCI2Iiwi44Kx44Oz44Kz44Km44Kz44OEIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNTc1IiwiNDM0OCIsIkExMDAwMDAwIg=="
"","肩甲骨関節窩","ケンコウコツカンセツカ","0","","27001569","0","IjAiLCJaIiwiMTE2MiIsIiIsIiIsIjYiLCLogqnnlLLpqqjplqLnr4DnqqkiLCIiLCIxMSIsIuOCseODs+OCs+OCpuOCs+ODhOOCq+ODs+OCu+ODhOOCqyIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMTU2OSIsIjhQMzIiLCJBMTAwMDAwMCI="
"","肩甲骨肩峰","ケンコウコツケンポウ","0","","27001570","0","IjAiLCJaIiwiMTE2MyIsIiIsIiIsIjUiLCLogqnnlLLpqqjogqnls7AiLCIiLCIxMCIsIuOCseODs+OCs+OCpuOCs+ODhOOCseODs+ODneOCpiIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMTU3MCIsIjZSVE4iLCJBMTAwMDAwMCI="
"","肩甲上","ケンコウジョウ","0","","27001133","0","IjAiLCJaIiwiNzE2NCIsIiIsIiIsIjMiLCLogqnnlLLkuIoiLCIiLCI3Iiwi44Kx44Oz44Kz44Km44K444On44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDExMzMiLCIzODIwIiwiQTEwMDAwMDAi"
"","肩甲部","ケンコウブ","0","","27001368","0","IjAiLCJaIiwiMTExNiIsIiIsIiIsIjMiLCLogqnnlLLpg6giLCIiLCI1Iiwi44Kx44Oz44Kz44Km44OWIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzY4IiwiOEZSNiIsIkExMDAwMDAwIg=="
"","肩鎖関節","ケンサカンセツ","0","","27000576","0","IjAiLCJaIiwiMTYxNyIsIiIsIiIsIjQiLCLogqnpjpbplqLnr4AiLCIiLCI3Iiwi44Kx44Oz44K144Kr44Oz44K744OEIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNTc2IiwiNDM0MCIsIkExMDAwMDAwIg=="
